danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_genre
0.818,0.651,1,-7.894,0,0.0605,0.491,0.000726,0.0318,0.254,103.989,211788,latin
0.468,0.606,1,-6.265,0,0.138,0.21,0,0.221,0.54,133.352,168490,rap
0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053,edm
0.603,0.688,8,-5.515,1,0.0358,0.0117,0.75,0.0941,0.561,94.991,195000,pop
0.865,0.875,0,-7.802,1,0.236,0.386,0,0.222,0.393,105.012,150857,rap
0.583,0.923,0,-4.361,1,0.0826,0.00252,0.347,0.404,0.38,128.013,195469,edm
0.603,0.67,2,-3.882,0,0.0249,0.00408,0.000002,0.112,0.445,107.995,242974,pop
0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,145747,rock
0.503,0.681,2,-5.383,1,0.368,0.194,0,0.34,0.237,86.697,212707,rap
0.692,0.711,0,-7.498,0,0.0317,0.227,0,0.12,0.875,125.135,216933,pop
0.722,0.812,9,-3.352,0,0.0924,0.0205,0.000025,0.131,0.657,124.909,213041,pop
0.813,0.348,6,-11.803,0,0.0476,0.837,0.000392,0.108,0.843,144.122,202026,latin
0.853,0.826,9,-8.64,1,0.206,0.0048,0.0434,0.0804,0.667,127.007,428976,edm
0.454,0.898,5,-4.974,0,0.249,0.127,0.000541,0.473,0.602,121.93,188710,edm
0.761,0.563,0,-10.867,1,0.0525,0.634,0.000036,0.117,0.592,107,213987,latin
0.742,0.745,11,-6.296,0,0.231,0.054,0,0.38,0.673,151.932,222853,rap
0.702,0.77,9,-5.416,0,0.0482,0.124,0,0.103,0.593,107.951,213520,pop
0.747,0.831,11,-4.8,1,0.0324,0.0543,0,0.0852,0.96,100.031,229440,latin
0.534,0.957,1,-4.025,1,0.0455,0.000081,0.758,0.266,0.52,95.046,156632,edm
0.672,0.776,11,-6.269,1,0.0649,0.0494,0,0.0885,0.519,109.987,218182,edm
0.383,0.855,7,-4.559,0,0.0439,0.000087,0.00115,0.152,0.362,173.782,216084,rock
0.82,0.723,1,-5.505,1,0.0656,0.0327,0,0.347,0.417,97.98,284560,rap
0.543,0.682,3,-5.81,1,0.112,0.219,0.000002,0.085,0.424,179.972,195502,pop
0.642,0.887,0,-4.985,1,0.0418,0.000404,0.00153,0.111,0.536,120.023,224440,pop
0.624,0.723,1,-6.782,1,0.378,0.172,0,0.483,0.757,84.789,216933,rap
0.811,0.856,10,-6.125,1,0.0596,0.0868,0.00244,0.0523,0.461,126.024,266392,latin
0.657,0.882,0,-3.565,0,0.0456,0.247,0.00202,0.112,0.179,127.994,195000,pop
0.777,0.901,11,-10.789,0,0.168,0.00106,0,0.428,0.577,133.011,248133,rap
0.602,0.807,5,-4.577,1,0.0545,0.0186,0,0.148,0.424,96.044,189347,pop
0.421,0.791,9,-4.998,1,0.0496,0.0117,0.000015,0.146,0.499,130.075,257200,edm
0.573,0.781,8,-6.406,1,0.0555,0.0767,0.000026,0.0813,0.343,139.934,231907,pop
0.637,0.89,7,-4.872,1,0.0677,0.119,0.000067,0.103,0.923,127.689,207093,rock
0.517,0.469,2,-7.148,1,0.0306,0.427,0.000002,0.128,0.409,115.076,149253,rock
0.641,0.787,0,-4.271,1,0.0375,0.0268,0,0.11,0.916,93.01,201507,pop
0.577,0.843,5,-5.833,1,0.0332,0.25,0.000059,0.0509,0.527,124.94,263333,rock
0.671,0.763,8,-5.877,1,0.305,0.607,0.000022,0.495,0.469,149.87,203113,pop
0.679,0.857,2,-3.137,1,0.0783,0.086,0,0.245,0.855,169.999,187940,latin
0.736,0.576,4,-6.352,1,0.0301,0.229,0.000057,0.117,0.266,126.979,280634,rock
0.376,0.696,0,-4.785,0,0.0949,0.141,0,0.11,0.303,169.515,209440,pop
0.673,0.939,9,-2.332,1,0.142,0.0128,0.000106,0.32,0.186,128.004,176241,latin
0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193,382834,rock
0.828,0.932,0,-5.933,1,0.141,0.0532,0.106,0.209,0.576,123.045,189268,edm
0.707,0.844,2,-5.745,1,0.0404,0.00918,0.0185,0.321,0.12,127.996,172500,edm
0.56,0.543,7,-8.433,1,0.0288,0.233,0.000179,0.335,0.661,85.119,314093,rock
0.636,0.264,6,-14.567,0,0.0263,0.593,0.000042,0.275,0.264,99.304,238467,rock
0.673,0.879,9,-5.742,1,0.0316,0.00123,0.000371,0.332,0.534,126.034,186985,edm
0.637,0.725,5,-10.136,1,0.0338,0.0567,0.000017,0.109,0.277,100.978,231986,edm
0.612,0.845,11,-5.565,0,0.0352,0.00224,0.00168,0.582,0.769,139.514,249107,pop
0.728,0.611,0,-3.614,1,0.0922,0.183,0.154,0.124,0.526,180.014,121240,latin
0.713,0.706,8,-5.335,0,0.0624,0.251,0.000066,0.307,0.948,176.079,267773,latin
0.764,0.692,4,-6.335,0,0.0394,0.392,0.000065,0.108,0.901,125.061,228000,latin
0.58,0.448,5,-9.885,0,0.0513,0.184,0.00532,0.119,0.0917,124.923,199646,pop
0.672,0.346,5,-12.098,1,0.0512,0.64,0.00169,0.161,0.317,92.97,134166,rap
0.681,0.774,1,-3.167,0,0.0787,0.0992,0,0.35,0.267,102.924,162425,pop
0.521,0.882,4,-5.268,0,0.0455,0.00922,0.634,0.349,0.112,140.028,181875,rap
0.709,0.711,8,-3.496,1,0.0404,0.101,0.000476,0.096,0.324,105.063,212080,latin
0.461,0.975,3,-3.245,0,0.174,0.0375,0.562,0.366,0.0784,129.978,223385,edm
0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,latin
0.596,0.896,0,-4.635,1,0.0382,0.00742,0.00057,0.372,0.456,115.092,281960,rock
0.714,0.899,4,-7.083,0,0.0578,0.00642,0.825,0.11,0.489,124.009,205154,edm
0.741,0.643,2,-6.476,1,0.079,0.0826,0,0.107,0.66,89.99,166116,pop
0.642,0.701,1,-4.141,1,0.0264,0.0798,0,0.297,0.683,80.011,208627,latin
0.841,0.693,11,-7.335,1,0.207,0.396,0.000004,0.133,0.677,92.021,174933,latin
0.59,0.785,10,-4.728,1,0.0341,0.0172,0.000215,0.114,0.674,141.18,223520,rock
0.651,0.801,0,-7.34,1,0.0513,0.123,0,0.0825,0.776,133.763,200480,rock
0.882,0.558,11,-9.668,0,0.209,0.0643,0,0.0571,0.664,87.452,286625,latin
0.719,0.822,7,-6.71,1,0.0556,0.0974,0,0.13,0.631,126.023,241800,pop
0.696,0.879,0,-5.861,1,0.0659,0.00217,0.532,0.116,0.315,131.953,227292,edm
0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520,latin
0.529,0.899,11,-4.289,1,0.0357,0.000374,0.000035,0.129,0.699,138.996,214160,pop
0.883,0.525,2,-8.054,0,0.0633,0.189,0,0.0971,0.312,99.978,174100,rap
0.611,0.556,1,-7.31,1,0.056,0.399,0.000228,0.122,0.23,125.979,241173,pop
0.643,0.594,2,-5.453,1,0.0318,0.0128,0,0.118,0.442,144.033,216668,pop
0.843,0.549,6,-8.018,0,0.164,0.0948,0,0.155,0.541,83.982,233000,rap
0.211,0.809,10,-6.263,1,0.0474,0.000146,0.901,0.531,0.439,118.316,281844,rap
0.298,0.799,2,-6.962,0,0.0464,0.000168,0.000094,0.496,0.561,143.072,252453,rock
0.714,0.795,9,-4.621,0,0.0354,0.013,0.000023,0.0917,0.347,123.002,142439,pop
0.711,0.74,10,-7.776,0,0.036,0.261,0.0114,0.104,0.638,143.047,231480,rock
0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,pop
0.636,0.629,1,-6.075,0,0.179,0.191,0,0.0779,0.223,95.085,209737,rap
0.668,0.953,8,-1.784,0,0.0386,0.0193,0.000118,0.0834,0.254,100.001,168207,rap
0.734,0.663,0,-7.292,1,0.185,0.28,0,0.12,0.256,101.943,183853,pop
0.407,0.963,1,-5.144,1,0.0519,0.000706,0.561,0.908,0.141,128.097,230017,edm
0.884,0.823,7,-7.225,1,0.0483,0.012,0.0358,0.251,0.657,132.039,212733,rap
0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316,pop
0.766,0.81,0,-8.832,1,0.0355,0.125,0.000436,0.201,0.793,129.653,196125,edm
0.833,0.831,0,-3.799,1,0.0733,0.0436,0.000346,0.214,0.847,96.024,225107,latin
0.496,0.54,7,-7.121,0,0.0324,0.0172,0.0367,0.13,0.164,131.337,190582,pop
0.567,0.976,11,-5.408,1,0.0492,0.00143,0.881,0.359,0.173,140.039,200587,edm
0.647,0.881,3,-4.222,1,0.0447,0.00447,0.000122,0.144,0.463,125.986,348560,edm
0.566,0.824,1,-7.516,0,0.0378,0.0461,0.000019,0.302,0.795,151.295,289187,rock
0.766,0.691,0,-5.33,0,0.157,0.0246,0,0.116,0.233,137.957,225933,rap
0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,216409,pop
0.683,0.935,1,-4.63,0,0.0452,0.00314,0.791,0.0724,0.353,127.968,361870,edm
0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,506160,rock
0.884,0.541,11,-5.608,1,0.221,0.0831,0,0.118,0.274,105.009,194936,latin
0.829,0.434,1,-10.52,1,0.0341,0.447,0.00168,0.0726,0.721,117.399,253733,rock
0.668,0.721,8,-4.848,1,0.0509,0.0561,0.00106,0.0746,0.238,124.938,143050,edm
0.67,0.731,0,-5.474,1,0.0509,0.0601,0,0.216,0.211,115.051,202613,rap
0.695,0.612,0,-12.402,0,0.0434,0.0185,0.00388,0.125,0.58,109.01,289693,rock
0.415,0.334,7,-9.412,1,0.045,0.65,0.00088,0.131,0.359,199.895,187742,pop
0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,pop
0.767,0.7,0,-6.331,1,0.068,0.0629,0.000005,0.193,0.277,113.979,136867,edm
0.594,0.877,9,-2.517,0,0.308,0.0205,0.00371,0.221,0.16,90.578,238498,rap
0.734,0.714,6,-6.293,1,0.15,0.2,0.0287,0.318,0.61,169.995,172327,rap
0.752,0.708,9,-6.129,0,0.0407,0.136,0.000076,0.114,0.618,98.023,241880,latin
0.596,0.726,9,-4.746,0,0.0333,0.0347,0.00001,0.0844,0.367,130.063,332613,rock
0.777,0.603,2,-8.491,1,0.0304,0.417,0.287,0.113,0.879,126.971,174206,latin
0.689,0.786,3,-5.373,0,0.04,0.0104,0.0482,0.0932,0.115,127.997,210000,edm
0.681,0.708,5,-6.019,0,0.0304,0.042,0.14,0.676,0.356,92.993,237581,pop
0.616,0.725,0,-5.309,1,0.0262,0.237,0.00251,0.0956,0.149,119.983,196000,edm
0.551,0.81,11,-4.365,1,0.0344,0.0155,0,0.169,0.332,73.464,274333,rap
0.547,0.795,8,-3.721,1,0.0489,0.145,0,0.11,0.723,118.118,186805,latin
0.84,0.724,2,-5.353,1,0.109,0.0878,0,0.0301,0.431,101.994,161178,pop
0.472,0.671,4,-4.649,1,0.029,0.0129,0,0.159,0.0681,82.952,232800,rock
0.836,0.588,7,-7.454,1,0.16,0.237,0.000913,0.0618,0.636,92.985,225412,pop
0.546,0.901,5,-6.729,1,0.0685,0.0422,0.000045,0.292,0.459,90.591,215933,rock
0.471,0.941,0,-4.246,1,0.123,0.000217,0,0.103,0.487,76.487,222669,rock
0.723,0.71,11,-6.305,1,0.111,0.0056,0,0.408,0.558,116.095,157241,latin
0.674,0.854,5,-5.253,1,0.115,0.054,0,0.379,0.503,111.969,180571,latin
0.461,0.748,1,-6.122,1,0.033,0.0444,0,0.125,0.115,180.063,237987,latin
0.679,0.485,0,-7.926,1,0.0598,0.0164,0,0.213,0.709,92.007,164348,pop
0.537,0.815,2,-6.208,1,0.0348,0.000418,0.807,0.194,0.691,145.424,219907,rock
0.758,0.704,2,-5.179,1,0.04,0.21,0,0.25,0.173,129.996,260561,rap
0.603,0.762,8,-11.156,1,0.0342,0.0211,0.196,0.252,0.92,102.627,213427,rock
0.464,0.892,1,-6.411,0,0.0377,0.00274,0.951,0.0988,0.252,135.045,233116,edm
0.863,0.883,8,-3.885,1,0.123,0.0384,0.000569,0.0511,0.859,99.247,246667,rap
0.887,0.828,2,-6.179,1,0.114,0.533,0.113,0.153,0.524,125.998,131667,rap
0.8,0.845,11,-4.189,0,0.0574,0.124,0.000001,0.387,0.843,96.998,219600,latin
0.794,0.827,8,-5.249,1,0.117,0.0878,0.000215,0.109,0.331,111.972,164046,pop
0.753,0.53,7,-14.673,1,0.045,0.0612,0.000561,0.0388,0.646,124.744,268400,latin
0.7,0.709,7,-5.006,1,0.0839,0.0048,0,0.0289,0.625,122.019,202960,edm
0.641,0.935,10,-4.277,0,0.0612,0.0272,0.00432,0.117,0.307,127.969,173906,edm
0.741,0.689,4,-4.946,1,0.0447,0.0305,0,0.112,0.655,110.06,154877,pop
0.697,0.873,2,-4.995,1,0.0278,0.0706,0.000288,0.682,0.797,100.025,229733,pop
0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840,pop
0.702,0.633,11,-7.417,0,0.329,0.763,0,0.0729,0.713,176.135,291818,latin
0.63,0.946,0,-3.58,0,0.0798,0.0309,0.000053,0.384,0.386,127.987,187500,edm
0.411,0.618,4,-4.964,0,0.0469,0.109,0,0.279,0.211,120.734,289309,rock
0.822,0.845,2,-4.026,1,0.212,0.054,0.00117,0.0899,0.648,128.029,187562,edm
0.57,0.873,5,-5.188,0,0.07,0.00853,0,0.365,0.236,125.086,171133,edm
0.704,0.468,2,-6.218,1,0.0359,0.514,0,0.103,0.278,100.084,231680,latin
0.586,0.859,8,-4.579,1,0.147,0.0161,0,0.223,0.557,140.076,159429,edm
0.639,0.451,0,-14.529,1,0.0319,0.108,0.000339,0.11,0.602,98.141,178640,rock
0.579,0.641,2,-6.111,0,0.239,0.0599,0,0.0697,0.652,97.337,171653,latin
0.451,0.951,1,-3.754,1,0.0645,0.00038,0.000002,0.261,0.442,162.065,213933,rock
0.673,0.596,10,-7.891,1,0.0354,0.166,0,0.11,0.19,123.969,208567,edm
0.681,0.621,1,-10.024,1,0.34,0.036,0.00555,0.138,0.428,135.538,298027,pop
0.813,0.638,11,-8.12,0,0.291,0.0492,0.000037,0.248,0.622,99.942,298387,rap
0.394,0.944,2,-8.082,1,0.181,0.0906,0,0.473,0.616,207.687,234133,pop
0.679,0.632,11,-9.038,0,0.158,0.0203,0,0.15,0.73,178.026,272823,latin
0.403,0.753,5,-6.372,1,0.0349,0.087,0.000003,0.126,0.14,76.736,240933,rock
0.739,0.865,6,-5.957,0,0.0861,0.181,0.000005,0.188,0.827,178.076,174288,latin
0.623,0.285,1,-16.687,0,0.0538,0.427,0.00278,0.189,0.343,140.028,176761,rock
0.522,0.882,0,-3.216,1,0.0359,0.0599,0.00021,0.33,0.815,122.541,250627,pop
0.609,0.703,6,-7.262,0,0.247,0.125,0.000006,0.106,0.754,99.385,177296,latin
0.633,0.779,6,-3.904,1,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107,edm
0.502,0.455,7,-7.898,0,0.0337,0.385,0.000001,0.493,0.542,92.533,301693,latin
0.388,0.924,4,-2.935,0,0.0625,0.000445,0.000018,0.0476,0.415,108.175,255000,rock
0.751,0.829,10,-4.906,0,0.0832,0.164,0.000077,0.341,0.672,125.958,211278,pop
0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,latin
0.639,0.869,11,-4.024,1,0.147,0.27,0,0.0802,0.767,169.801,307910,latin
0.262,0.897,4,-2.712,0,0.398,0.0237,0,0.11,0.253,199.651,153104,rap
0.653,0.692,8,-6.093,1,0.429,0.356,0,0.0856,0.554,85.114,177882,rap
0.584,0.96,7,-4.492,0,0.0379,0.0104,0.516,0.175,0.165,128.003,206450,edm
0.801,0.787,8,-4.833,1,0.127,0.192,0.000003,0.0875,0.57,115.962,148967,edm
0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,210285,pop
0.805,0.757,8,-7.46,1,0.0355,0.279,0.000839,0.101,0.973,102.14,271031,latin
0.624,0.759,2,-5.952,0,0.0294,0.0679,0.000002,0.103,0.544,103.997,215769,latin
0.695,0.778,7,-3.924,0,0.0363,0.00156,0.0961,0.103,0.0662,127.983,303711,edm
0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,222920,latin
0.583,0.565,1,-8.318,1,0.123,0.027,0,0.0908,0.498,179.874,209972,rock
0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,220781,pop
0.38,0.333,9,-10.511,0,0.0354,0.709,0.000766,0.365,0.0377,110.298,270545,pop
0.83,0.581,8,-7.941,1,0.242,0.054,0.00117,0.0933,0.801,88.02,199413,rap
0.678,0.806,1,-3.334,1,0.0648,0.0464,0,0.0673,0.614,183.984,227480,latin
0.684,0.823,0,-4.881,1,0.0296,0.00576,0.000007,0.201,0.384,117.993,216000,pop
0.812,0.554,1,-9.806,0,0.209,0.247,0,0.129,0.687,146.099,323960,rap
0.704,0.62,7,-6.454,1,0.296,0.132,0,0.112,0.712,75.168,193627,rap
0.373,0.251,8,-11.354,1,0.0755,0.97,0.918,0.147,0.054,211.369,150500,rap
0.767,0.657,9,-5.666,1,0.0725,0.333,0,0.0375,0.906,89.997,186373,latin
0.886,0.525,8,-7.39,1,0.132,0.236,0,0.057,0.708,145.99,225205,rap
0.717,0.599,11,-11.471,0,0.116,0.299,0.00404,0.0594,0.22,81.027,136150,rap
0.315,0.77,5,-3.913,0,0.0929,0.454,0,0.122,0.433,140.095,220853,rap
0.252,0.909,9,-8.347,1,0.0779,0.000036,0.597,0.38,0.41,130.345,157680,rock
0.705,0.741,4,-3.389,1,0.0571,0.0411,0.000006,0.489,0.824,100.003,196800,rock
0.553,0.835,4,-6.141,0,0.0356,0.0198,0.000581,0.0757,0.528,100.984,319160,latin
0.321,0.95,8,-6.729,1,0.179,0.0213,0.00657,0.191,0.226,108.466,455560,rock
0.611,0.986,2,-1.299,1,0.176,0.0221,0.86,0.097,0.131,191.911,216797,edm
0.837,0.587,1,-7.422,1,0.259,0.0376,0,0.132,0.505,114.568,211533,latin
0.776,0.801,7,-5.093,0,0.157,0.296,0.102,0.155,0.663,124.107,204194,edm
0.646,0.406,5,-15.616,0,0.0264,0.159,0.00114,0.27,0.895,113.708,191773,rock
0.517,0.839,0,-3.521,1,0.0287,0.0014,0.000365,0.108,0.416,94.016,215880,rock
0.45,0.898,8,-3.604,0,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437,pop
0.532,0.718,8,-7.58,1,0.0422,0.014,0,0.0781,0.439,99.962,239375,rock
0.783,0.373,1,-10.503,1,0.0332,0.477,0,0.0794,0.483,127.522,244946,pop
0.753,0.647,6,-7.606,0,0.0867,0.207,0.000649,0.15,0.274,119.994,331040,pop
0.636,0.609,7,-12.871,0,0.0339,0.0295,0.237,0.198,0.84,108.235,272947,pop
0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,237493,pop
0.82,0.821,1,-6.696,1,0.117,0.0711,0,0.11,0.962,101.979,321760,latin
0.632,0.921,7,-4.982,1,0.0822,0.0033,0.387,0.868,0.342,128.028,273840,edm
0.737,0.737,7,-5.34,1,0.057,0.00131,0,0.145,0.389,95.027,259493,rap
0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,281407,pop
0.573,0.557,4,-10.764,0,0.0265,0.00843,0.519,0.324,0.413,94.34,269363,latin
0.842,0.687,1,-2.99,1,0.0586,0.128,0,0.886,0.186,110.007,176786,rap
0.776,0.822,1,-5.663,1,0.0416,0.698,0,0.103,0.953,93.559,309573,latin
0.706,0.634,4,-3.458,0,0.0469,0.00211,0.000003,0.0908,0.391,150.122,239604,rap
0.642,0.822,9,-5.191,0,0.0451,0.00394,0.118,0.365,0.216,122.03,196519,edm
0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,latin
0.874,0.496,5,-5.579,0,0.154,0.0498,0,0.294,0.129,145.977,170962,rap
0.519,0.754,2,-5.689,1,0.0402,0.258,0.000004,0.139,0.16,125.975,215187,pop
0.495,0.33,5,-12.215,0,0.119,0.391,0.000157,0.0844,0.572,140.061,183000,pop
0.597,0.788,2,-11.805,1,0.0349,0.18,0.314,0.0582,0.954,109.377,386506,pop
0.8,0.894,6,-7.346,0,0.04,0.0108,0.437,0.0285,0.967,138.48,201840,pop
0.747,0.882,5,-3.317,0,0.0543,0.000322,0.218,0.351,0.308,128.095,170171,edm
0.809,0.424,1,-8.898,1,0.262,0.0583,0,0.109,0.199,137.991,209955,pop
0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,latin
0.448,0.947,2,-3.494,1,0.0646,0.000027,0.00007,0.0643,0.306,115.015,229500,rock
0.803,0.946,0,-3.989,0,0.062,0.0759,0.055,0.131,0.899,96.012,223613,latin
0.721,0.345,5,-9.805,0,0.031,0.0905,0.000313,0.149,0.254,125.958,208457,pop
0.644,0.68,10,-8.666,0,0.0362,0.000968,0.0355,0.497,0.778,113.913,271760,latin
0.653,0.829,10,-4.783,1,0.0377,0.000739,0.000002,0.225,0.545,124.989,263890,pop
0.365,0.457,5,-7.192,1,0.032,0.202,0.891,0.158,0.0845,121.994,208525,rap
0.511,0.932,0,-4.536,0,0.0775,0.000233,0.0782,0.635,0.267,129.998,216400,rock
0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,198944,rap
0.596,0.973,6,-4.307,1,0.0851,0.00136,0.561,0.421,0.646,126.002,188239,edm
0.594,0.733,2,-7.516,1,0.291,0.256,0,0.224,0.221,143.771,235273,latin
0.72,0.741,10,-6.529,0,0.0287,0.101,0.000014,0.289,0.357,119.896,198053,pop
0.533,0.871,10,-6.085,1,0.0656,0.759,0.000186,0.337,0.97,167.841,159427,rock
0.658,0.94,9,-5.171,0,0.048,0.0163,0.194,0.15,0.53,119.996,247293,pop
0.819,0.913,4,-3.059,0,0.0427,0.0935,0.000037,0.161,0.536,119.989,219160,pop
0.669,0.539,5,-6.332,0,0.0329,0.0163,0.00154,0.192,0.0834,125.035,138199,rap
0.698,0.774,0,-8.642,1,0.048,0.12,0.000002,0.394,0.731,133.197,270720,rock
0.803,0.323,10,-11.992,1,0.422,0.458,0.901,0.145,0.512,75.019,115200,rap
0.266,0.993,1,-3.225,1,0.122,0.00458,0.664,0.0796,0.478,104.972,160976,edm
0.804,0.825,11,-5.95,1,0.0747,0.0126,0.0106,0.0838,0.51,122.006,263607,edm
0.866,0.555,1,-7.292,0,0.0743,0.187,0,0.0566,0.455,120.005,156047,rap
0.727,0.912,8,-3.594,0,0.0377,0.0272,0.000443,0.118,0.671,126.023,179217,edm
0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362,pop
0.715,0.872,6,-3.501,1,0.0547,0.154,0.000146,0.11,0.682,96.939,212493,latin
0.558,0.914,6,-3.395,0,0.0996,0.000191,0,0.132,0.711,94.975,252200,rock
0.664,0.231,9,-12.696,0,0.0372,0.866,0.000016,0.0998,0.127,89.959,242048,pop
0.634,0.551,3,-7.136,1,0.0352,0.00737,0.000018,0.07,0.453,151.779,258827,rock
0.734,0.543,1,-6.375,1,0.345,0.312,0.000004,0.0862,0.0417,122.029,228197,rap
0.794,0.749,10,-7.926,0,0.101,0.19,0,0.11,0.728,96.032,235640,latin
0.595,0.969,11,-5.022,1,0.11,0.00423,0.116,0.672,0.344,127.997,412880,edm
0.273,0.952,11,-8.762,1,0.0841,0.0169,0.0112,0.142,0.475,100.269,405640,rock
0.681,0.864,8,-4.3,0,0.116,0.0208,0.000004,0.192,0.479,90.008,210288,pop
0.772,0.687,2,-6.451,1,0.0438,0.122,0.00613,0.14,0.843,120.018,226907,pop
0.489,0.349,9,-13.78,1,0.101,0.855,0.873,0.126,0.188,78.419,69397,rap
0.55,0.182,10,-12.543,1,0.0306,0.72,0,0.165,0.369,94.806,164153,pop
0.632,0.574,4,-8.584,1,0.053,0.0942,0,0.215,0.557,125.989,201905,pop
0.782,0.379,0,-14.561,0,0.0416,0.438,0.0538,0.0614,0.042,119.954,134000,edm
0.536,0.837,2,-4.877,1,0.0461,0.000951,0.00587,0.0729,0.455,131.082,213493,edm
0.475,0.561,7,-12.548,1,0.0404,0.255,0.33,0.125,0.51,125.034,222000,rock
0.568,0.721,4,-4.725,1,0.0339,0.00299,0.000337,0.127,0.344,120.095,250040,rock
0.477,0.951,8,-2.499,0,0.0558,0.0087,0,0.121,0.754,162.956,212187,pop
0.466,0.698,8,-6.967,1,0.0629,0.164,0,0.127,0.349,109.772,295733,rock
0.52,0.744,1,-7.157,0,0.378,0.0182,0.000001,0.365,0.308,169.23,193071,rap
0.607,0.973,5,-4.696,1,0.0701,0.00181,0.042,0.103,0.274,130.016,217677,edm
0.531,0.863,8,-4.082,1,0.114,0.121,0,0.123,0.584,120.055,172000,latin
0.809,0.801,1,-5.461,1,0.407,0.0408,0,0.353,0.744,81.94,201960,rap
0.788,0.873,7,-2.322,1,0.117,0.00607,0.00052,0.0908,0.703,91.981,193613,latin
0.588,0.724,4,-4.379,1,0.0315,0.0348,0.000095,0.239,0.377,107.986,236787,pop
0.441,0.654,4,-9.363,0,0.0334,0.167,0.000149,0.837,0.645,209.257,249547,rock
0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,rock
0.76,0.495,9,-6.725,0,0.0317,0.08,0,0.208,0.579,118.036,218951,rap
0.79,0.762,6,-5.704,0,0.243,0.0418,0,0.087,0.96,75.549,274910,rap
0.669,0.8,3,-5.609,1,0.117,0.358,0,0.241,0.179,105.052,170310,rap
0.66,0.978,5,-3.201,0,0.069,0.00129,0.0381,0.0638,0.0571,130.062,240000,edm
0.526,0.801,6,-6.498,0,0.0299,0.000497,0.000115,0.0967,0.293,133.966,333333,latin
0.869,0.666,8,-5.098,1,0.328,0.0387,0,0.356,0.388,140.018,121895,rap
0.905,0.617,2,-8.039,1,0.0596,0.00287,0.00044,0.0484,0.572,134.972,267187,pop
0.705,0.89,6,-4.73,0,0.329,0.0137,0,0.0758,0.653,169.917,233907,rap
0.904,0.758,10,-8.849,1,0.123,0.0334,0,0.324,0.769,120.615,338093,latin
0.524,0.802,11,-4.687,1,0.0323,0.0496,0,0.103,0.505,127.985,202507,edm
0.653,0.826,2,-5.352,1,0.0315,0.0353,0,0.193,0.669,122.055,212648,pop
0.504,0.896,10,-6.249,0,0.044,0.00183,0.0284,0.134,0.0393,149.936,150753,edm
0.667,0.547,9,-12.841,0,0.0355,0.0364,0.425,0.115,0.182,122.012,269508,latin
0.612,0.634,9,-8.212,1,0.0319,0.337,0.000046,0.147,0.904,121.059,243827,rock
0.396,0.623,7,-14.327,1,0.0633,0.0273,0,0.313,0.34,81.326,213200,rock
0.619,0.835,5,-2.992,0,0.0272,0.00574,0.00736,0.602,0.331,128,322067,edm
0.679,0.933,9,-3.671,0,0.0494,0.00391,0.000048,0.109,0.328,120.08,165227,edm
0.576,0.708,7,-10.319,1,0.0401,0.0729,0.000581,0.0756,0.718,140.703,219267,rock
0.682,0.813,6,-4.549,0,0.443,0.0665,0,0.136,0.435,165.439,265025,rap
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,rock
0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,latin
0.644,0.535,8,-9.899,1,0.043,0.0834,0.000074,0.154,0.337,125.933,142168,latin
0.641,0.752,0,-12.283,1,0.0427,0.000834,0.696,0.109,0.419,126,156190,edm
