,playlist_genre,z_i_danceability,z_i_energy,z_i_key,z_i_loudness,z_i_mode,z_i_speechiness,z_i_acousticness,z_i_instrumentalness,z_i_liveness,z_i_valence,z_i_tempo,z_i_duration_ms,z_i_playlist_genre
20185,edm,0.6256358,0.919986,0.6363636,0.8821952,1.0,0.0940707,0.0262575,0.0,0.1736948,0.6427851,0.499437,0.3128141,0.8333333
20186,rock,0.5035605,0.6089316,0.6363636,0.7657943,1.0,0.0386545,0.4225352,0.0,0.187751,0.332997,0.6159808,0.4932563,0.1666667
20187,edm,0.4516785,0.9219863,0.4545455,0.8895711,1.0,0.0542759,0.0002093,0.3480885,0.1295181,0.0606458,0.6809564,0.4655417,0.8333333
20188,edm,0.5544252,0.9279874,0.3636364,0.8936362,0.0,0.0541619,0.0047485,0.8309859,0.0894578,0.4117053,0.5902784,0.5969483,0.8333333
20189,pop,0.6073245,0.3188808,0.1818182,0.7403977,1.0,0.0296465,0.7293763,0.0172032,0.1556225,0.4339051,0.3632839,0.3016679,0.5
20190,rap,0.7477111,0.6559398,0.0,0.835551,1.0,0.040935,0.1146881,0.0,0.1706827,0.3007064,0.5901831,0.3470018,0.3333333
20191,pop,0.6846389,0.5959293,0.9090909,0.8079333,1.0,0.0403649,0.167002,0.0,0.1104418,0.1917255,0.5628507,0.3981374,0.5
20192,rock,0.7171923,0.805966,0.0,0.8720743,1.0,0.0928164,0.2303823,0.0,0.0678715,0.7699294,0.5355002,0.5151574,0.1666667
20193,edm,0.7436419,0.936989,0.4545455,0.8643212,0.0,0.0574686,0.0084004,0.7655936,0.1485944,0.172553,0.5812388,0.4203889,0.8333333
20194,rap,0.6205493,0.976996,1.0,0.894181,0.0,0.0451539,0.0024849,0.9496982,0.0943775,0.0512614,0.5902194,0.3515599,0.3333333
20195,edm,0.8911495,0.7449554,0.0909091,0.8357815,1.0,0.0671608,0.0038833,0.8923541,0.0401606,0.3521695,0.5674546,0.3634846,0.8333333
20196,rock,0.4689725,0.5329183,0.1818182,0.8124175,1.0,0.0293044,0.1710262,0.0002113,0.1194779,0.3743693,0.3497403,0.4772192,0.1666667
20197,latin,0.7436419,0.405896,0.6363636,0.7404815,1.0,0.1824401,0.472837,0.0,0.1004016,0.7951564,0.6898507,0.3879138,0.6666667
20198,pop,0.7466938,0.0770385,0.1818182,0.5625799,1.0,0.0620296,0.8511066,0.9557344,0.0908635,0.160444,0.5451483,0.3004223,0.5
20199,rock,0.3387589,0.7899632,0.0,0.8307525,1.0,0.0440137,0.1096579,0.0,0.1154618,0.5388496,0.818862,0.5461163,0.1666667
20200,pop,0.145473,0.3108794,0.9090909,0.6752928,1.0,0.0353478,0.8169014,0.362173,0.6084337,0.0900101,0.7869032,0.4991981,0.5
20201,latin,0.6317396,0.8929813,0.7272727,0.886407,0.0,0.0491448,0.0105634,0.0001157,0.0997992,0.4631685,0.4767494,0.4092369,0.6666667
20202,latin,0.7965412,0.7709599,0.4545455,0.8935733,1.0,0.1391106,0.1629779,0.0004738,0.0785141,0.8678103,0.7807103,0.5652264,0.6666667
20203,rap,0.646999,0.8089666,0.9090909,0.864405,0.0,0.0570125,0.044165,0.010161,0.0938755,0.1200807,0.5496295,0.3464316,0.3333333
20204,latin,0.8341811,0.6829445,0.0909091,0.862561,0.0,0.0433295,0.043662,0.0,0.1114458,0.5711403,0.4904201,0.3598392,0.6666667
20205,rap,0.8036623,0.6519391,0.0909091,0.8734992,1.0,0.1676169,0.0526157,0.0,0.0914659,0.542886,0.3811543,0.4651778,0.3333333
20206,edm,0.8860631,0.679944,0.7272727,0.8835991,0.0,0.0976055,0.0255533,0.0071429,0.075502,0.8012109,0.5902466,0.8126214,0.8333333
20207,pop,0.6561546,0.7949641,0.0909091,0.8593131,1.0,0.0391106,0.0336016,1.01e-05,0.0893574,0.4278507,0.5809663,0.4337693,0.5
20208,rap,0.8148525,0.9509914,0.6363636,0.9023951,1.0,0.3489168,0.0506036,0.0,0.1636546,0.5872856,0.4315965,0.4101652,0.3333333
20209,rock,0.2258393,0.8099667,0.0,0.8435974,1.0,0.045496,0.0001891,0.0182093,0.0843373,0.2684157,0.4372355,0.5584944,0.1666667
20210,pop,0.688708,0.5879279,0.5454545,0.7743017,0.0,0.0419612,0.0326962,0.0002294,0.1285141,0.1755802,0.5812388,0.5114498,0.5
20211,edm,0.7222787,0.9639937,0.0909091,0.9469438,0.0,0.0572406,0.0315895,0.0145875,0.2951807,0.7265388,0.5814612,0.3094529,0.8333333
20212,pop,0.6032553,0.7059485,0.7272727,0.8727448,1.0,0.0848347,0.0209256,2e-06,0.1817269,0.1220989,0.4523682,0.4117475,0.5
20213,edm,0.5686673,0.8149676,0.8181818,0.8407476,0.0,0.0507412,0.0036519,0.072334,0.6706827,0.2108981,0.581157,0.6309978,0.8333333
20214,latin,0.7477111,0.8039657,0.5454545,0.8375836,0.0,0.0395667,0.0145875,0.0,0.0718876,0.5438951,0.5903147,0.4460793,0.6666667
20215,rap,0.5930824,0.9139849,0.0,0.9251933,1.0,0.1801596,0.1559356,1.41e-05,0.3905622,0.5610494,0.3857763,0.5809677,0.3333333
20216,rock,0.7222787,0.7989648,0.5454545,0.8706703,1.0,0.0374002,0.221328,0.0006056,0.3504016,0.7315843,0.5465194,0.4559409,0.1666667
20217,rock,0.6765005,0.6729428,0.0,0.806697,1.0,0.0562144,0.2605634,8e-06,0.498996,0.7860747,0.6022284,0.6199743,0.1666667
20218,rock,0.3204476,0.7749606,0.1818182,0.8734153,0.0,0.0431015,0.0363179,0.0174044,0.4297189,0.3884965,0.4908695,0.5666161,0.1666667
20219,rock,0.4445575,0.9239867,0.0,0.9210234,1.0,0.0807298,0.0033501,0.0,0.1375502,0.5085772,0.7037257,0.4446644,0.1666667
20220,rock,0.7253306,0.6989473,0.3636364,0.8489198,1.0,0.0338655,0.0732394,5e-06,0.253012,0.9535822,0.5785827,0.3252817,0.1666667
20221,pop,0.6510682,0.4979121,0.2727273,0.7914423,0.0,0.0367161,0.050503,0.1056338,0.2279116,0.2724521,0.5814612,0.3582511,0.5
20222,rock,0.0,0.3148801,0.0909091,0.4266496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666667
20223,rap,0.2563581,0.9159853,0.6363636,0.8400771,1.0,0.0787913,9.1e-06,0.7555332,0.1054217,0.3884965,0.544499,0.3990055,0.3333333
20224,rock,0.4516785,0.8959818,0.0,0.8537602,0.0,0.0596351,0.0088028,4.63e-05,0.2951807,0.8113017,0.4312833,0.3849672,0.1666667
20225,edm,0.6663276,0.7219513,0.0,0.8742535,0.0,0.054732,0.5593561,0.0,0.1335341,0.3007064,0.4090723,0.3974387,0.8333333
20226,pop,0.7131231,0.765959,0.9090909,0.8720952,0.0,0.1835804,0.0099497,0.0006147,0.3473896,0.3107972,0.4857618,0.3834219,0.5
20227,latin,0.809766,0.5889281,0.0909091,0.8035538,1.0,0.0854048,0.2756539,0.0347082,0.4226908,0.7709384,0.4314104,0.4878632,0.6666667
20228,pop,0.819939,0.7859625,0.9090909,0.8930076,0.0,0.0844926,0.1458753,0.0,0.0938755,0.5852674,0.4175808,0.5938382,0.5
20229,pop,0.5340793,0.6339359,0.0909091,0.8503657,1.0,0.0421893,0.0754527,0.0001066,0.1134538,0.667003,0.7721383,0.5708647,0.5
20230,rock,0.4984741,0.8409722,0.8181818,0.8171322,1.0,0.0389966,8.05e-05,0.1297787,0.1194779,0.7245207,0.6905136,0.4417976,0.1666667
20231,latin,0.65412,0.3438852,0.1818182,0.7356201,1.0,0.0397948,0.9144869,0.0112676,0.1064257,0.5519677,0.6545729,0.4805414,0.6666667
20232,edm,0.7304171,0.976996,0.7272727,0.9085347,1.0,0.1425314,0.0004276,0.4376258,0.0935743,0.3138244,0.581157,0.4831553,0.8333333
20233,rock,0.5127162,0.7389543,0.8181818,0.8210506,1.0,0.0360319,0.018008,0.0804829,0.0952811,0.4207871,0.5853205,0.4755844,0.1666667
20234,edm,0.8606307,0.6489386,0.6363636,0.7811537,1.0,0.0711517,0.0100201,0.8591549,0.6305221,0.3592331,0.5629052,0.4310932,0.8333333
20235,rap,0.6225839,0.4899107,0.3636364,0.7582717,0.0,0.104675,0.2414487,0.0009125,0.3594378,0.9021191,0.6901685,0.3736731,0.3333333
20236,rap,0.4750763,0.5699247,0.8181818,0.8051045,1.0,0.4561003,0.417505,0.0,0.0782129,0.4379415,0.7943174,0.1822717,0.3333333
20237,rock,0.6632757,0.582927,0.8181818,0.8096096,1.0,0.0433295,0.4144869,0.0,0.1194779,0.7507568,0.6271634,0.3106207,0.1666667
20238,latin,0.6968464,0.5519216,0.6363636,0.8193114,1.0,0.3785633,0.4356137,0.0,0.1124498,0.3229062,0.363293,0.3948249,0.6666667
20239,rap,0.7894201,0.5099142,0.0909091,0.8229365,1.0,0.4264538,0.1126761,0.0001891,0.4046185,0.2209889,0.6219875,0.2691948,0.3333333
20240,edm,0.5127162,0.8469732,0.6363636,0.8305848,0.0,0.0503991,0.0043662,0.0,0.8192771,0.2825429,0.5804896,0.4046048,0.8333333
20241,latin,0.7700916,0.6779436,0.7272727,0.8574272,0.0,0.2656784,0.0474849,9.1e-06,0.0656627,0.827447,0.545171,0.4169537,0.6666667
20242,latin,0.8351984,0.5419198,0.9090909,0.8021918,0.0,0.3124287,0.0889336,0.0,0.1757028,0.7669021,0.3954516,0.5015862,0.6666667
20243,pop,0.4476094,0.6349361,1.0,0.8394904,1.0,0.0371722,0.1297787,0.0,0.1214859,0.3299697,0.5817564,0.3952726,0.5
20244,rap,0.5412004,0.6199335,0.4545455,0.8936571,0.0,0.0625998,0.0412475,0.0,0.1827309,0.2583249,0.6103327,0.3823553,0.3333333
20245,rap,0.3296033,0.9379891,0.5454545,0.8196467,0.0,0.1163056,0.0321932,0.0322938,0.0964859,0.5479314,0.7633574,0.3395029,0.3333333
20246,rock,0.6205493,0.8239692,0.3636364,0.8465939,1.0,0.0608894,0.0136821,2e-06,0.0608434,0.8264379,0.612898,0.4011853,0.1666667
20247,rap,0.9226857,0.5909284,0.0909091,0.8159797,0.0,0.1197263,0.0003612,2.82e-05,0.0900602,0.4217962,0.6810018,0.3378759,0.3333333
20248,latin,0.8240081,0.8309704,0.9090909,0.9247742,0.0,0.1069555,0.3531187,0.0001509,0.1034137,0.7013118,0.4314467,0.3763784,0.6666667
20249,latin,0.6876907,0.4589053,0.0909091,0.774155,1.0,0.2303307,0.777666,3.12e-05,0.185743,0.4954591,0.7084204,0.3285787,0.6666667
20250,pop,0.8128179,0.5859275,1.0,0.8321564,1.0,0.0429875,0.1629779,2e-06,0.1937751,0.5539859,0.5492345,0.4356338,0.5
20251,rock,0.5961343,0.776961,0.4545455,0.8436812,0.0,0.0345496,4.83e-05,0.0014789,0.0731928,0.4278507,0.6507955,0.4212997,0.1666667
20252,pop,0.723296,0.7139499,0.6363636,0.874505,0.0,0.0426454,0.1841046,0.0288732,0.12249,0.3925328,0.4763271,0.3597614,0.5
20253,edm,0.577823,0.8269697,0.4545455,0.8806446,1.0,0.0889396,0.0011972,0.0382294,0.1495984,0.4682139,0.5812433,0.5250287,0.8333333
20254,rock,0.7802645,0.4849099,0.1818182,0.7313245,1.0,0.0995439,0.1921529,3.82e-05,0.3202811,0.7537841,0.5437272,0.641093,0.1666667
20255,edm,0.6164802,0.719951,0.4545455,0.8422564,0.0,0.0322691,0.0001519,0.00166,0.0747992,0.1806256,0.5810889,0.4819155,0.8333333
20256,rock,0.5401831,0.4809092,0.3636364,0.7279299,0.0,0.0684151,0.7032193,0.0,0.0845382,0.4954591,0.6285982,0.9982153,0.1666667
20257,edm,0.7700916,0.7189508,0.4545455,0.8050416,1.0,0.0736602,0.0254527,0.0113682,0.253012,0.1564077,0.5811843,0.2695841,0.8333333
20258,edm,0.6734486,0.8559748,0.7272727,0.8362215,1.0,0.1140251,0.0242455,0.0,0.3694779,0.7507568,0.5807166,0.3869135,0.8333333
20259,rap,0.8494405,0.7069487,0.7272727,0.8669614,1.0,0.068187,0.0220322,2.21e-05,0.1084337,0.9273461,0.4265796,0.5120434,0.3333333
20260,pop,0.8738555,0.5569225,0.6363636,0.8495065,0.0,0.0604333,0.2907445,8.15e-05,0.1204819,0.5650858,0.5538065,0.2702536,0.5
20261,rap,0.6744659,0.6899457,0.3636364,0.8467615,1.0,0.2383124,0.1851107,0.0,0.1034137,0.8173562,0.6806385,0.3956716,0.3333333
20262,latin,0.5167854,0.6869452,0.0,0.8819018,1.0,0.3717218,0.554326,3e-06,0.126506,0.5600404,0.8174455,0.3923629,0.6666667
20263,rap,0.8860631,0.8189683,0.7272727,0.8593131,0.0,0.3397948,0.0138833,0.0,0.0610442,0.864783,0.4481185,0.665096,0.3333333
20264,edm,0.671414,0.9589928,0.8181818,0.9454561,0.0,0.0443558,0.00166,0.007002,0.053012,0.4117053,0.5811934,0.4520153,0.8333333
20265,edm,0.7619532,0.9899982,0.4545455,0.9350628,1.0,0.1984036,0.0013783,9.86e-05,0.1395582,0.0782038,0.5812615,0.393628,0.8333333
20266,pop,0.7995931,0.6899457,0.2727273,0.8755317,1.0,0.04561,0.0870221,9.05e-05,0.2389558,0.4894046,0.5539382,0.3728246,0.5
20267,edm,0.619532,0.3778911,0.3636364,0.7673449,1.0,0.4994299,0.8400402,0.0,0.2811245,0.5196771,0.4559232,0.4470913,0.8333333
20268,rap,0.4923703,0.6899457,0.5454545,0.8404543,1.0,0.3603193,0.0076157,0.0,0.1817269,0.6629667,0.367134,0.5935521,0.3333333
20269,edm,0.7812818,0.5759258,0.0,0.7563649,0.0,0.0656784,0.000668,0.8923541,0.0908635,0.1059536,0.5675454,0.9311224,0.8333333
20270,latin,0.8799593,0.4409022,0.0,0.7995935,1.0,0.0839225,0.304829,0.9074447,0.1586345,0.4409687,0.6266186,0.2426889,0.6666667
20271,edm,0.8636826,0.8119671,0.3636364,0.8768309,1.0,0.0850627,0.11167,3e-06,0.0949799,0.80222,0.5402993,0.4538643,0.8333333
20272,pop,0.4069176,0.7949641,0.9090909,0.895103,0.0,0.5256556,0.1197183,0.0,0.1596386,0.7083754,0.8630886,0.3544248,0.5
20273,rock,0.4435402,0.65694,0.4545455,0.787461,1.0,0.0616876,0.0098089,0.0075252,0.0934739,0.2119072,0.5388964,0.9023569,0.1666667
20274,pop,0.3794507,0.6299352,0.6363636,0.865767,1.0,0.0525656,0.0555332,0.0,0.1074297,0.3551968,0.5264061,0.3857457,0.5
20275,rock,0.3865717,0.759958,0.8181818,0.7436037,1.0,0.0431015,0.002998,0.0295775,0.1044177,0.4954591,0.4514692,0.5257449,0.1666667
20276,rap,0.6622584,0.7749606,0.5454545,0.8245291,0.0,0.2041049,0.4285714,1.21e-05,0.2218876,0.5721493,0.3721237,0.2691968,0.3333333
20277,rock,0.577823,0.862976,0.0909091,0.7431218,1.0,0.0436716,0.5030181,0.0001378,0.246988,0.9313824,0.7321659,0.7349546,0.1666667
20278,rock,0.5320448,0.9759958,0.8181818,0.9039247,1.0,0.2759407,0.1046278,2.11e-05,0.1184739,0.4106963,0.4949603,0.4413305,0.1666667
20279,edm,0.6063072,0.7039482,0.1818182,0.8303124,1.0,0.0897377,0.01167,0.0,0.625502,0.5438951,0.4541661,0.3479633,0.8333333
20280,edm,0.3336724,0.9699947,0.1818182,0.8949354,1.0,0.1721779,5.23e-05,0.4788732,0.0650602,0.5267407,0.8852405,0.581425,0.8333333
20281,pop,0.7497457,0.6359363,1.0,0.8780253,0.0,0.049829,0.0443662,6.74e-05,0.3514056,0.5701312,0.4767494,0.4255522,0.5
20282,latin,0.8494405,0.702948,0.9090909,0.8857574,0.0,0.2633979,0.5633803,0.0,0.1445783,0.506559,0.4277419,0.3566591,0.6666667
20283,edm,0.5340793,0.8529743,0.3636364,0.8631058,1.0,0.0961231,0.010664,0.0002082,0.124498,0.4601413,0.7034669,0.4376462,0.8333333
20284,rock,0.6937945,0.9539919,0.8181818,0.8695388,1.0,0.0712657,0.007163,4.02e-05,0.0522088,0.9364279,0.5242767,0.4207003,0.1666667
20285,edm,0.6744659,0.9689946,0.8181818,0.9320453,0.0,0.1356899,0.0026157,0.2344064,0.2861446,0.3834511,0.5814204,0.4082248,0.8333333
20286,rock,0.3031536,0.8249694,0.1818182,0.8045387,1.0,0.0465222,0.0054427,1.51e-05,0.4417671,0.5449041,0.3432069,0.6561959,0.1666667
20287,rap,0.8056968,0.5059135,0.6363636,0.7793307,0.0,0.1124287,0.3802817,0.0,0.1194779,0.1564077,0.5455342,0.2724937,0.3333333
20288,rock,0.6347915,0.805966,0.1818182,0.7394757,1.0,0.07252,0.0168008,0.0554326,0.0570281,0.7225025,0.5072553,0.5019501,0.1666667
20289,rock,0.4577823,0.9749956,0.4545455,0.8914569,1.0,0.1119726,0.0001167,0.0011469,0.0823293,0.2643794,0.4721092,0.5042272,0.1666667
20290,pop,0.5534079,0.7609582,0.3636364,0.8152463,0.0,0.0399088,0.0700201,0.0011066,0.1606426,0.2149344,0.7628171,0.4520737,0.5
20291,edm,0.871821,0.7329533,0.4545455,0.8993567,0.0,0.1123147,0.1589537,0.0,0.0858434,0.8627649,0.7040163,0.2574064,0.8333333
20292,rap,0.3560529,0.8449729,0.6363636,0.8556461,1.0,0.2280502,0.0107646,0.0,0.123494,0.4540868,0.4524045,0.4467799,0.3333333
20293,pop,0.5513733,0.2988773,0.0,0.7557991,1.0,0.0347777,0.8219316,0.0,0.1094378,0.2764884,0.6443392,0.4695646,0.5
20294,latin,0.7700916,0.9119846,0.9090909,0.8420259,0.0,0.0531357,0.0034004,0.0072938,0.0932731,0.556004,0.5402357,0.468864,0.6666667
20295,edm,0.8982706,0.7249519,0.4545455,0.8480397,0.0,0.1086659,0.1066398,0.3128773,0.0893574,0.5893037,0.5810617,0.5321091,0.8333333
20296,rap,0.7375381,0.3108794,0.9090909,0.6648157,0.0,0.4161916,0.2484909,9.15e-05,0.1144578,0.4672048,0.3585075,0.5129776,0.3333333
20297,pop,0.7304171,0.8989823,0.0,0.8888586,0.0,0.3306727,0.0439638,0.0,0.0704819,0.8900101,0.5086946,0.3513984,0.5
20298,rap,0.9369278,0.6539394,0.0,0.8403705,0.0,0.2006842,0.0853119,0.0021127,0.0795181,0.4349142,0.4313196,0.4018042,0.3333333
20299,rap,0.6897253,0.7939639,0.9090909,0.8436603,0.0,0.1596351,0.2756539,2e-06,0.124498,0.5449041,0.3967001,0.5577412,0.3333333
20300,rock,0.2736521,0.4879104,0.3636364,0.7716615,0.0,0.0376283,0.4044266,0.4859155,0.4508032,0.1886983,0.4603454,0.5704833,0.1666667
20301,rock,0.6205493,0.8239692,0.3636364,0.8465939,1.0,0.0608894,0.0136821,2e-06,0.0608434,0.8264379,0.612898,0.4011853,0.1666667
20302,rock,0.4842319,0.9009827,0.7272727,0.8318211,1.0,0.1111745,0.0645875,0.1589537,0.0559237,0.1099899,0.417499,0.6807711,0.1666667
20303,latin,0.9013225,0.6719426,0.0909091,0.8812103,1.0,0.2143672,0.0365191,9.1e-06,0.1014056,0.530777,0.4175944,0.3659407,0.6666667
20304,edm,0.7884028,0.839972,0.4545455,0.8123337,0.0,0.0458381,0.0699195,0.7796781,0.1445783,0.1745711,0.5540154,0.3513925,0.8333333
20305,rock,0.3845371,0.7589578,0.6363636,0.8544308,1.0,0.0370582,0.0059155,5e-06,0.0829317,0.382442,0.5337205,0.5081003,0.1666667
20306,rap,0.7538149,0.2188633,0.9090909,0.7243887,0.0,0.0927024,0.8581489,0.9406439,0.1094378,0.5237134,0.7088063,0.1958311,0.3333333
20307,rap,0.7995931,0.7169505,0.0,0.8941181,0.0,0.0716078,0.3742455,0.0,0.2028112,0.5640767,0.3406098,0.3299118,0.3333333
20308,edm,0.8524924,0.7649589,0.0909091,0.924418,0.0,0.0526796,0.0517103,0.0002113,0.0298193,0.913219,0.4541207,0.3736556,0.8333333
20309,pop,0.9094608,0.3338834,0.3636364,0.8087505,0.0,0.095553,0.1569416,0.7867203,0.1054217,0.3491423,0.4223571,0.3739281,0.5
20310,edm,0.5737538,0.7679594,0.7272727,0.8385265,1.0,0.0389966,0.0026358,0.0,0.3253012,0.3652876,0.6582051,0.3771686,0.8333333
20311,rap,0.5523906,0.7439552,0.6363636,0.8495065,1.0,0.0348917,0.167002,0.0,0.1465863,0.6004036,0.6215335,0.4645024,0.3333333
20312,edm,0.5656155,0.8869802,0.9090909,0.8875595,0.0,0.1755986,0.0056237,0.0002837,0.1124498,0.4783047,0.5811207,0.3765984,0.8333333
20313,pop,0.8189217,0.6369365,0.5454545,0.8370178,1.0,0.0412771,0.0938632,0.0015091,0.1335341,0.5822402,0.5449803,0.3654989,0.5
20314,rap,0.8036623,0.4409022,0.0909091,0.7562182,1.0,0.3397948,0.0042354,0.0031288,0.1054217,0.4117053,0.363688,0.5994434,0.3333333
20315,edm,0.8830112,0.5789263,0.1818182,0.8446032,1.0,0.0535918,0.0785714,0.0005946,0.1285141,0.419778,0.5584739,0.3628248,0.8333333
20316,latin,0.6398779,0.8699772,0.7272727,0.9030447,0.0,0.0346636,0.0326962,2e-06,0.1295181,0.6337033,0.5355411,0.311298,0.6666667
20317,rock,0.8240081,0.7159503,0.3636364,0.8183895,1.0,0.0458381,0.0185111,2.01e-05,0.3022088,0.9737639,0.5835498,0.3820342,0.1666667
20318,edm,0.6327569,0.6709424,0.7272727,0.7930767,1.0,0.0401368,0.0009064,0.6257545,0.0759036,0.7124117,0.5675363,0.5630467,0.8333333
20319,latin,0.7904374,0.9019828,0.0909091,0.8533621,1.0,0.1334094,0.031992,0.8541247,0.0656627,0.9041372,0.5856701,0.4050096,0.6666667
20320,edm,0.5483215,0.8959818,0.4545455,0.8774805,0.0,0.0653364,0.0448692,0.0001006,0.1104418,0.3279516,0.6803797,0.4312878,0.8333333
20321,rock,0.2207528,0.919986,0.7272727,0.8794292,1.0,0.0716078,2.92e-05,0.0,0.1024096,0.3794147,0.7589897,0.4710691,0.1666667
20322,rock,0.5137335,0.8759783,0.1818182,0.871299,1.0,0.0473204,0.0148893,0.0,0.1184739,0.7245207,0.6304687,0.4124229,0.1666667
20323,rap,0.9114954,0.7149501,0.1818182,0.9026675,1.0,0.0620296,0.1961771,0.0,0.0680723,0.5176589,0.5811979,0.5729628,0.3333333
20324,edm,0.6602238,0.9759958,0.0909091,0.9073403,0.0,0.2474344,0.0015392,0.2263581,0.3845382,0.1543895,0.5813432,0.5177303,0.8333333
20325,pop,0.7873856,0.8279699,0.4545455,0.9341198,0.0,0.2257697,0.72334,2e-06,0.12249,0.5882947,0.5688893,0.294895,0.5
20326,rock,0.2726348,0.4589053,0.9090909,0.8278608,1.0,0.0394527,0.3802817,0.0,0.1184739,0.1765893,0.2913799,0.3409821,0.1666667
20327,latin,0.8972533,0.6889456,0.5454545,0.8889005,1.0,0.1413911,0.3923541,0.0032696,0.0503012,0.752775,0.4447769,0.3067807,0.6666667
20328,edm,0.5737538,0.5519216,0.0,0.8593341,1.0,0.0627138,0.4416499,0.0,0.1636546,0.2623613,0.5444082,0.4463459,0.8333333
20329,rap,0.8107833,0.5329183,0.0,0.7691889,0.0,0.0469783,0.0173038,0.0001529,0.1034137,0.3319879,0.5949367,0.2773788,0.3333333
20330,latin,0.6724313,0.6809442,0.9090909,0.8606542,1.0,0.0375143,0.3963783,6e-06,0.0813253,0.3895055,0.5220293,0.3030829,0.6666667
20331,rock,0.4333672,0.6929463,0.7272727,0.7687907,1.0,0.0429875,0.0252515,0.0065392,0.1014056,0.7578204,0.5757224,0.4200775,0.1666667
20332,edm,0.5768057,0.9449904,0.0,0.8407476,0.0,0.1881414,0.0308853,1.81e-05,0.0764056,0.4520686,0.5809754,0.3872424,0.8333333
20333,rock,0.6052899,0.9189858,0.0909091,0.8659975,0.0,0.091106,0.0041952,0.0007062,0.2118474,0.5358224,0.5900242,0.4011853,0.1666667
20334,pop,0.7182096,0.8409722,0.6363636,0.8903883,1.0,0.0476625,7.95e-05,0.0,0.0690763,0.8688194,0.5994588,0.4208307,0.5
20335,pop,0.6653103,0.7939639,0.1818182,0.8518115,0.0,0.0431015,0.0075352,0.0134809,0.086747,0.3380424,0.499378,0.5147175,0.5
20336,latin,0.5645982,0.5609232,1.0,0.8578254,0.0,0.0420753,0.2887324,0.0053421,0.1536145,0.2643794,0.3452863,0.4143166,0.6666667
20337,rock,0.5564598,0.6069312,0.6363636,0.8427593,1.0,0.0286203,0.4537223,0.0001901,0.1997992,0.4328961,0.3547664,0.628818,0.1666667
20338,latin,0.7609359,0.5239167,0.7272727,0.8559604,1.0,0.0385405,0.416499,0.0,0.1114458,0.667003,0.4313695,0.4689671,0.6666667
20339,edm,0.5371312,0.8429725,0.6363636,0.8996501,0.0,0.1185861,0.0002374,1.41e-05,0.4538153,0.0991927,0.5813523,0.3005741,0.8333333
20340,rap,0.930824,0.6589403,0.2727273,0.8649708,1.0,0.2690992,0.2414487,0.0001821,0.2038153,0.728557,0.4402866,0.4060801,0.3333333
20341,edm,0.671414,0.94299,0.0,0.8920646,1.0,0.0868871,0.1991952,0.5321932,0.3162651,0.3723512,0.5811707,0.3170705,0.8333333
20342,edm,0.6917599,0.8669767,0.6363636,0.8658299,0.0,0.049829,0.0806841,0.0425553,0.0736948,0.2885974,0.5724261,0.3304918,0.8333333
20343,pop,0.5768057,0.9079839,0.8181818,0.8720324,1.0,0.0997719,0.0012274,0.0059557,0.5552209,0.3370333,0.5632457,0.5272766,0.5
20344,edm,0.7660224,0.7909634,0.6363636,0.8517905,1.0,0.1379704,0.0009577,0.6217304,0.6596386,0.4722503,0.5720992,0.9413966,0.8333333
20345,rap,0.8911495,0.9539919,0.0909091,0.8693083,1.0,0.0778791,0.0634809,0.0054125,0.0639558,0.5105954,0.4335443,0.32998,0.3333333
20346,pop,0.3997965,0.7569575,0.7272727,0.8512248,1.0,0.1095781,0.4678068,0.0,0.0968876,0.4480323,0.5342789,0.3629104,0.5
20347,edm,0.5971516,0.9679944,1.0,0.8923789,0.0,0.0553022,0.0020926,0.0816901,0.3323293,0.3188698,0.5723262,0.3369786,0.8333333
20348,latin,0.8504578,0.6579401,0.8181818,0.8170065,1.0,0.2041049,0.4396378,0.0,0.0735944,0.4248234,0.4176897,0.3990308,0.6666667
20349,pop,0.757884,0.3438852,0.8181818,0.725164,0.0,0.0344356,0.6750503,0.610664,0.1295181,0.2421796,0.4540118,0.4889259,0.5
20350,latin,0.7202442,0.7949641,0.0909091,0.8745888,1.0,0.1322691,0.0341046,0.0,0.3634538,0.7376387,0.4315012,0.4184348,0.6666667
20351,latin,0.8484232,0.7299527,0.7272727,0.8954592,1.0,0.2531357,0.005161,0.0,0.124498,0.4500505,0.7037757,0.6010393,0.6666667
20352,pop,0.4079349,0.8719776,0.0909091,0.8969889,0.0,0.3580388,0.168008,0.0,0.3634538,0.4762866,0.4748742,0.3839104,0.5
20353,rock,0.2919634,0.6699422,0.5454545,0.7767114,1.0,0.0419612,6.34e-05,0.7525151,0.2379518,0.2240161,0.6761709,0.4877815,0.1666667
20354,latin,0.7843337,0.4669067,0.8181818,0.7264003,0.0,0.2896237,0.2615694,1.31e-05,0.0982932,0.728557,0.771489,0.4622506,0.6666667
20355,edm,0.8687691,0.5049134,0.6363636,0.8134443,1.0,0.0563284,0.0036217,4.53e-05,0.0689759,0.8799193,0.5447669,0.5041805,0.8333333
20356,pop,0.6205493,0.8199685,0.8181818,0.8677786,1.0,0.0378563,0.1016097,2e-06,0.2128514,0.7800202,0.6905318,0.3718631,0.5
20357,pop,0.5544252,0.7799615,0.6363636,0.871299,0.0,0.0497149,0.0310865,4.63e-05,0.0831325,0.4621594,0.5675953,0.4886884,0.5
